date,fiscal_year,product_code,customer_code,sold_quantity
2020-09-01,2021,A0621150307,70004069,1
2020-09-01,2021,A0621150307,70004070,2
2020-09-01,2021,A0621150307,70005163,7
2020-09-01,2021,A0621150307,70006157,37
2020-09-01,2021,A0621150307,70006158,26
2020-09-01,2021,A0621150307,70007198,84
2020-09-01,2021,A0621150307,70007199,79
2020-09-01,2021,A0621150307,70008169,32
2020-09-01,2021,A0621150307,70008170,36
2020-09-01,2021,A0621150307,70009133,27
2020-09-01,2021,A0621150307,70009134,25
2020-09-01,2021,A0621150307,70010047,11
2020-09-01,2021,A0621150307,70011193,27
2020-09-01,2021,A0621150307,70011194,54
2020-09-01,2021,A0621150307,70012042,28
2020-09-01,2021,A0621150307,70012043,30
2020-09-01,2021,A0621150307,70013125,23
2020-09-01,2021,A0621150307,70013126,18
2020-09-01,2021,A0621150307,70014142,10
2020-09-01,2021,A0621150307,70014143,8
2020-09-01,2021,A0621150307,70015151,20
2020-09-01,2021,A0621150307,70016177,5
2020-09-01,2021,A0621150307,70016178,13
2020-09-01,2021,A0621150307,70018115,22
2020-09-01,2021,A0621150307,70022085,34
2020-09-01,2021,A0621150307,70023031,32
2020-09-01,2021,A0621150307,70026206,7
2020-09-01,2021,A0621150307,80001019,154
2020-09-01,2021,A0621150307,80006154,145
2020-09-01,2021,A0621150307,80006155,188
2020-09-01,2021,A0621150307,80007195,317
2020-09-01,2021,A0621150307,90001021,34
2020-09-01,2021,A0621150307,90002001,70
2020-09-01,2021,A0621150307,90002002,177
2020-09-01,2021,A0621150307,90002003,177
2020-09-01,2021,A0621150307,90002005,116
2020-09-01,2021,A0621150307,90002006,139
2020-09-01,2021,A0621150307,90002007,102
2020-09-01,2021,A0621150307,90002009,153
2020-09-01,2021,A0621150307,90002010,72
2020-09-01,2021,A0621150307,90002011,124
2020-09-01,2021,A0621150307,90002013,52
2020-09-01,2021,A0621150307,90002014,52
2020-09-01,2021,A0621150307,90002015,21
2020-09-01,2021,A0621150307,90003179,71
2020-09-01,2021,A0621150307,90004061,5
2020-09-01,2021,A0621150307,90004062,5
2020-09-01,2021,A0621150307,90004063,10
2020-09-01,2021,A0621150307,90004065,6
2020-09-01,2021,A0621150307,90004066,10
2020-09-01,2021,A0621150307,90004067,3
2020-09-01,2021,A0621150307,90005159,6
2020-09-01,2021,A0621150307,90005161,7
2020-09-01,2021,A0621150307,90005162,19
2020-09-01,2021,A0621150307,90006153,31
2020-09-01,2021,A0621150307,90007197,25
2020-09-01,2021,A0621150307,90008165,26
2020-09-01,2021,A0621150307,90008166,30
2020-09-01,2021,A0621150307,90008167,10
2020-09-01,2021,A0621150307,90009127,12
2020-09-01,2021,A0621150307,90009129,7
2020-09-01,2021,A0621150307,90009130,13
2020-09-01,2021,A0621150307,90009131,14
2020-09-01,2021,A0621150307,90010045,8
2020-09-01,2021,A0621150307,90010046,18
2020-09-01,2021,A0621150307,90011185,25
2020-09-01,2021,A0621150307,90011186,28
2020-09-01,2021,A0621150307,90011187,7
2020-09-01,2021,A0621150307,90011189,14
2020-09-01,2021,A0621150307,90011190,17
2020-09-01,2021,A0621150307,90011191,30
2020-09-01,2021,A0621150307,90012033,14
2020-09-01,2021,A0621150307,90012034,18
2020-09-01,2021,A0621150307,90012035,7
2020-09-01,2021,A0621150307,90012037,17
2020-09-01,2021,A0621150307,90012038,31
2020-09-01,2021,A0621150307,90012039,6
2020-09-01,2021,A0621150307,90012041,11
2020-09-01,2021,A0621150307,90013117,19
2020-09-01,2021,A0621150307,90013118,18
2020-09-01,2021,A0621150307,90013119,10
2020-09-01,2021,A0621150307,90013121,15
2020-09-01,2021,A0621150307,90013122,23
2020-09-01,2021,A0621150307,90013123,25
2020-09-01,2021,A0621150307,90014135,7
2020-09-01,2021,A0621150307,90014137,16
2020-09-01,2021,A0621150307,90014138,20
2020-09-01,2021,A0621150307,90014139,14
2020-09-01,2021,A0621150307,90014141,11
2020-09-01,2021,A0621150307,90015145,32
2020-09-01,2021,A0621150307,90015146,11
2020-09-01,2021,A0621150307,90015147,39
2020-09-01,2021,A0621150307,90015149,24
2020-09-01,2021,A0621150307,90015150,25
2020-09-01,2021,A0621150307,90016171,11
2020-09-01,2021,A0621150307,90016173,9
2020-09-01,2021,A0621150307,90016174,13
2020-09-01,2021,A0621150307,90016175,6
2020-09-01,2021,A0621150307,90017049,4
2020-09-01,2021,A0621150307,90017050,11
2020-09-01,2021,A0621150307,90017051,3
2020-09-01,2021,A0621150307,90017053,15
2020-09-01,2021,A0621150307,90017054,11
2020-09-01,2021,A0621150307,90017055,22
2020-09-01,2021,A0621150307,90017057,12
2020-09-01,2021,A0621150307,90017058,20
2020-09-01,2021,A0621150307,90017059,13
2020-09-01,2021,A0621150307,90018105,12
2020-09-01,2021,A0621150307,90018106,6
2020-09-01,2021,A0621150307,90018107,25
2020-09-01,2021,A0621150307,90018109,11
2020-09-01,2021,A0621150307,90018110,9
2020-09-01,2021,A0621150307,90018111,27
2020-09-01,2021,A0621150307,90018113,16
2020-09-01,2021,A0621150307,90018114,21
2020-09-01,2021,A0621150307,90019201,2
2020-09-01,2021,A0621150307,90019202,6
2020-09-01,2021,A0621150307,90019203,4
2020-09-01,2021,A0621150307,90020097,4
2020-09-01,2021,A0621150307,90020098,7
2020-09-01,2021,A0621150307,90020099,2
2020-09-01,2021,A0621150307,90020101,3
2020-09-01,2021,A0621150307,90020102,6
2020-09-01,2021,A0621150307,90020103,5
2020-09-01,2021,A0621150307,90021086,59
2020-09-01,2021,A0621150307,90021087,56
2020-09-01,2021,A0621150307,90021089,16
2020-09-01,2021,A0621150307,90021090,12
2020-09-01,2021,A0621150307,90021091,17
2020-09-01,2021,A0621150307,90021093,25
2020-09-01,2021,A0621150307,90021094,38
2020-09-01,2021,A0621150307,90021095,46
2020-09-01,2021,A0621150307,90022071,122
2020-09-01,2021,A0621150307,90022073,137
2020-09-01,2021,A0621150307,90022074,63
2020-09-01,2021,A0621150307,90022075,113
2020-09-01,2021,A0621150307,90022077,43
2020-09-01,2021,A0621150307,90022078,30
2020-09-01,2021,A0621150307,90022079,40
2020-09-01,2021,A0621150307,90022081,159
2020-09-01,2021,A0621150307,90022082,71
2020-09-01,2021,A0621150307,90022083,76
2020-09-01,2021,A0621150307,90023022,10
2020-09-01,2021,A0621150307,90023023,13
2020-09-01,2021,A0621150307,90023025,60
2020-09-01,2021,A0621150307,90023026,24
2020-09-01,2021,A0621150307,90023027,7
2020-09-01,2021,A0621150307,90023029,13
2020-09-01,2021,A0621150307,90023030,47
2020-09-01,2021,A0621150307,90024183,3
2020-09-01,2021,A0621150307,90025209,2
2020-09-01,2021,A0621150307,90026205,4
2020-09-01,2021,A0621150307,90027207,4
2020-09-01,2021,A0621150308,70002017,182
2020-09-01,2021,A0621150308,70002018,190
2020-09-01,2021,A0621150308,70003181,32
2020-09-01,2021,A0621150308,70003182,23
2020-09-01,2021,A0621150308,70004069,11
2020-09-01,2021,A0621150308,70004070,13
2020-09-01,2021,A0621150308,70005163,3
2020-09-01,2021,A0621150308,70006157,19
2020-09-01,2021,A0621150308,70006158,22
2020-09-01,2021,A0621150308,70007198,56
2020-09-01,2021,A0621150308,70007199,90
2020-09-01,2021,A0621150308,70008169,35
2020-09-01,2021,A0621150308,70008170,69
2020-09-01,2021,A0621150308,70009133,11
2020-09-01,2021,A0621150308,70009134,24
2020-09-01,2021,A0621150308,70010047,18
2020-09-01,2021,A0621150308,70011193,46
2020-09-01,2021,A0621150308,70011194,12
2020-09-01,2021,A0621150308,70012042,24
2020-09-01,2021,A0621150308,70012043,13
2020-09-01,2021,A0621150308,70013125,9
2020-09-01,2021,A0621150308,70013126,22
2020-09-01,2021,A0621150308,70014142,9
2020-09-01,2021,A0621150308,70014143,22
2020-09-01,2021,A0621150308,70015151,32
2020-09-01,2021,A0621150308,70016177,11
2020-09-01,2021,A0621150308,70016178,10
2020-09-01,2021,A0621150308,70018115,23
2020-09-01,2021,A0621150308,70022085,70
2020-09-01,2021,A0621150308,70023031,39
2020-09-01,2021,A0621150308,70026206,9
2020-09-01,2021,A0621150308,80001019,74
2020-09-01,2021,A0621150308,80006154,220
2020-09-01,2021,A0621150308,80006155,115
2020-09-01,2021,A0621150308,80007195,360
2020-09-01,2021,A0621150308,90001021,69
2020-09-01,2021,A0621150308,90002001,129
2020-09-01,2021,A0621150308,90002002,166
2020-09-01,2021,A0621150308,90002003,159
2020-09-01,2021,A0621150308,90002005,91
2020-09-01,2021,A0621150308,90002006,57
2020-09-01,2021,A0621150308,90002007,73
2020-09-01,2021,A0621150308,90002009,158
2020-09-01,2021,A0621150308,90002010,23
2020-09-01,2021,A0621150308,90002011,63
2020-09-01,2021,A0621150308,90002013,76
2020-09-01,2021,A0621150308,90002014,128
2020-09-01,2021,A0621150308,90002015,24
2020-09-01,2021,A0621150308,90003179,99
2020-09-01,2021,A0621150308,90004061,13
2020-09-01,2021,A0621150308,90004062,10
2020-09-01,2021,A0621150308,90004063,3
2020-09-01,2021,A0621150308,90004065,7
2020-09-01,2021,A0621150308,90004066,10
2020-09-01,2021,A0621150308,90004067,4
2020-09-01,2021,A0621150308,90005159,15
2020-09-01,2021,A0621150308,90005161,10
2020-09-01,2021,A0621150308,90005162,24
2020-09-01,2021,A0621150308,90006153,43
2020-09-01,2021,A0621150308,90007197,16
2020-09-01,2021,A0621150308,90008165,65
2020-09-01,2021,A0621150308,90008166,15
2020-09-01,2021,A0621150308,90008167,68
2020-09-01,2021,A0621150308,90009127,4
2020-09-01,2021,A0621150308,90009129,9
2020-09-01,2021,A0621150308,90009130,4
2020-09-01,2021,A0621150308,90009131,16
2020-09-01,2021,A0621150308,90010045,30
2020-09-01,2021,A0621150308,90010046,28
2020-09-01,2021,A0621150308,90011185,9
2020-09-01,2021,A0621150308,90011186,50
2020-09-01,2021,A0621150308,90011187,35
2020-09-01,2021,A0621150308,90011189,53
2020-09-01,2021,A0621150308,90011190,49
2020-09-01,2021,A0621150308,90011191,53
2020-09-01,2021,A0621150308,90012033,16
2020-09-01,2021,A0621150308,90012034,17
2020-09-01,2021,A0621150308,90012035,13
2020-09-01,2021,A0621150308,90012037,28
2020-09-01,2021,A0621150308,90012038,29
2020-09-01,2021,A0621150308,90012039,22
2020-09-01,2021,A0621150308,90012041,11
2020-09-01,2021,A0621150308,90013117,19
2020-09-01,2021,A0621150308,90013118,28
2020-09-01,2021,A0621150308,90013119,6
2020-09-01,2021,A0621150308,90013121,17
2020-09-01,2021,A0621150308,90013122,19
2020-09-01,2021,A0621150308,90013123,6
2020-09-01,2021,A0621150308,90014135,16
2020-09-01,2021,A0621150308,90014137,20
2020-09-01,2021,A0621150308,90014138,9
2020-09-01,2021,A0621150308,90014139,3
2020-09-01,2021,A0621150308,90014141,12
2020-09-01,2021,A0621150308,90015145,27
2020-09-01,2021,A0621150308,90015146,18
2020-09-01,2021,A0621150308,90015147,18
2020-09-01,2021,A0621150308,90015149,23
2020-09-01,2021,A0621150308,90015150,26
2020-09-01,2021,A0621150308,90016171,9
2020-09-01,2021,A0621150308,90016173,8
2020-09-01,2021,A0621150308,90016174,4
2020-09-01,2021,A0621150308,90016175,4
2020-09-01,2021,A0621150308,90017049,8
2020-09-01,2021,A0621150308,90017050,4
2020-09-01,2021,A0621150308,90017051,18
2020-09-01,2021,A0621150308,90017053,8
2020-09-01,2021,A0621150308,90017054,9
2020-09-01,2021,A0621150308,90017055,13
2020-09-01,2021,A0621150308,90017057,6
2020-09-01,2021,A0621150308,90017058,12
2020-09-01,2021,A0621150308,90017059,19
2020-09-01,2021,A0621150308,90018105,16
2020-09-01,2021,A0621150308,90018106,19
2020-09-01,2021,A0621150308,90018107,17
2020-09-01,2021,A0621150308,90018109,4
2020-09-01,2021,A0621150308,90018110,13
2020-09-01,2021,A0621150308,90018111,23
2020-09-01,2021,A0621150308,90018113,5
2020-09-01,2021,A0621150308,90018114,26
2020-09-01,2021,A0621150308,90019201,4
2020-09-01,2021,A0621150308,90019202,7
2020-09-01,2021,A0621150308,90019203,2
2020-09-01,2021,A0621150308,90020097,3
2020-09-01,2021,A0621150308,90020098,2
2020-09-01,2021,A0621150308,90020099,3
2020-09-01,2021,A0621150308,90020101,2
2020-09-01,2021,A0621150308,90020102,3
2020-09-01,2021,A0621150308,90020103,4
2020-09-01,2021,A0621150308,90021086,18
2020-09-01,2021,A0621150308,90021087,25
2020-09-01,2021,A0621150308,90021089,10
2020-09-01,2021,A0621150308,90021090,6
2020-09-01,2021,A0621150308,90021091,27
2020-09-01,2021,A0621150308,90021093,50
2020-09-01,2021,A0621150308,90021094,54
2020-09-01,2021,A0621150308,90021095,18
2020-09-01,2021,A0621150308,90022071,47
2020-09-01,2021,A0621150308,90022073,100
2020-09-01,2021,A0621150308,90022074,65
2020-09-01,2021,A0621150308,90022075,18
2020-09-01,2021,A0621150308,90022077,36
2020-09-01,2021,A0621150308,90022078,48
2020-09-01,2021,A0621150308,90022079,65
2020-09-01,2021,A0621150308,90022081,145
2020-09-01,2021,A0621150308,90022082,16
2020-09-01,2021,A0621150308,90022083,62
2020-09-01,2021,A0621150308,90023022,46
2020-09-01,2021,A0621150308,90023023,26
2020-09-01,2021,A0621150308,90023025,27
2020-09-01,2021,A0621150308,90023026,14
2020-09-01,2021,A0621150308,90023027,36
2020-09-01,2021,A0621150308,90023029,11
2020-09-01,2021,A0621150308,90023030,60
2020-09-01,2021,A0621150308,90024183,3
2020-09-01,2021,A0621150308,90025209,1
2020-09-01,2021,A0621150308,90026205,1
2020-09-01,2021,A0621150308,90027207,4
2020-09-01,2021,A0721150401,70002017,82
2020-09-01,2021,A0721150401,70002018,54
2020-09-01,2021,A0721150401,70003181,64
2020-09-01,2021,A0721150401,70003182,81
2020-09-01,2021,A0721150401,70004069,11
2020-09-01,2021,A0721150401,70004070,4
2020-09-01,2021,A0721150401,70005163,22
2020-09-01,2021,A0721150401,70006157,14
2020-09-01,2021,A0721150401,70006158,45
2020-09-01,2021,A0721150401,70007198,93
2020-09-01,2021,A0721150401,70007199,30
2020-09-01,2021,A0721150401,70008169,63
2020-09-01,2021,A0721150401,70008170,29
2020-09-01,2021,A0721150401,70009133,24
2020-09-01,2021,A0721150401,70009134,11
2020-09-01,2021,A0721150401,70010047,13
2020-09-01,2021,A0721150401,70011193,55
2020-09-01,2021,A0721150401,70011194,43
2020-09-01,2021,A0721150401,70012042,12
2020-09-01,2021,A0721150401,70012043,25
2020-09-01,2021,A0721150401,70013125,28
2020-09-01,2021,A0721150401,70013126,26
2020-09-01,2021,A0721150401,70014142,5
2020-09-01,2021,A0721150401,70014143,4
2020-09-01,2021,A0721150401,70015151,7
2020-09-01,2021,A0721150401,70016177,8
2020-09-01,2021,A0721150401,70016178,10
2020-09-01,2021,A0721150401,70018115,28
2020-09-01,2021,A0721150401,70022085,87
2020-09-01,2021,A0721150401,70023031,24
2020-09-01,2021,A0721150401,70026206,2
2020-09-01,2021,A0721150401,80001019,174
2020-09-01,2021,A0721150401,80006154,162
2020-09-01,2021,A0721150401,80006155,209
2020-09-01,2021,A0721150401,80007195,175
2020-09-01,2021,A0721150401,90001021,22
2020-09-01,2021,A0721150401,90002001,196
2020-09-01,2021,A0721150401,90002002,22
2020-09-01,2021,A0721150401,90002003,52
2020-09-01,2021,A0721150401,90002005,102
2020-09-01,2021,A0721150401,90002006,190
2020-09-01,2021,A0721150401,90002007,64
2020-09-01,2021,A0721150401,90002009,146
2020-09-01,2021,A0721150401,90002010,126
2020-09-01,2021,A0721150401,90002011,49
2020-09-01,2021,A0721150401,90002013,147
2020-09-01,2021,A0721150401,90002014,34
2020-09-01,2021,A0721150401,90002015,75
2020-09-01,2021,A0721150401,90003179,29
2020-09-01,2021,A0721150401,90004061,11
2020-09-01,2021,A0721150401,90004062,5
2020-09-01,2021,A0721150401,90004063,12
2020-09-01,2021,A0721150401,90004065,4
2020-09-01,2021,A0721150401,90004066,11
2020-09-01,2021,A0721150401,90004067,8
2020-09-01,2021,A0721150401,90005159,19
2020-09-01,2021,A0721150401,90005161,12
2020-09-01,2021,A0721150401,90005162,23
2020-09-01,2021,A0721150401,90006153,9
2020-09-01,2021,A0721150401,90007197,85
2020-09-01,2021,A0721150401,90008165,43
2020-09-01,2021,A0721150401,90008166,47
2020-09-01,2021,A0721150401,90008167,51
2020-09-01,2021,A0721150401,90009127,16
2020-09-01,2021,A0721150401,90009129,23
2020-09-01,2021,A0721150401,90009130,15
2020-09-01,2021,A0721150401,90009131,26
2020-09-01,2021,A0721150401,90010045,29
2020-09-01,2021,A0721150401,90010046,15
2020-09-01,2021,A0721150401,90011185,38
2020-09-01,2021,A0721150401,90011186,17
2020-09-01,2021,A0721150401,90011187,22
2020-09-01,2021,A0721150401,90011189,20
2020-09-01,2021,A0721150401,90011190,46
2020-09-01,2021,A0721150401,90011191,19
2020-09-01,2021,A0721150401,90012033,30
2020-09-01,2021,A0721150401,90012034,12
2020-09-01,2021,A0721150401,90012035,29
2020-09-01,2021,A0721150401,90012037,4
2020-09-01,2021,A0721150401,90012038,12
2020-09-01,2021,A0721150401,90012039,6
2020-09-01,2021,A0721150401,90012041,17
2020-09-01,2021,A0721150401,90013117,8
2020-09-01,2021,A0721150401,90013118,6
2020-09-01,2021,A0721150401,90013119,18
2020-09-01,2021,A0721150401,90013121,24
2020-09-01,2021,A0721150401,90013122,21
2020-09-01,2021,A0721150401,90013123,11
2020-09-01,2021,A0721150401,90014135,19
2020-09-01,2021,A0721150401,90014137,17
2020-09-01,2021,A0721150401,90014138,15
2020-09-01,2021,A0721150401,90014139,17
2020-09-01,2021,A0721150401,90014141,15
2020-09-01,2021,A0721150401,90015145,28
2020-09-01,2021,A0721150401,90015146,8
2020-09-01,2021,A0721150401,90015147,28
2020-09-01,2021,A0721150401,90015149,6
2020-09-01,2021,A0721150401,90015150,7
2020-09-01,2021,A0721150401,90016171,12
2020-09-01,2021,A0721150401,90016173,8
2020-09-01,2021,A0721150401,90016174,12
2020-09-01,2021,A0721150401,90016175,14
2020-09-01,2021,A0721150401,90017049,20
2020-09-01,2021,A0721150401,90017050,2
2020-09-01,2021,A0721150401,90017051,18
2020-09-01,2021,A0721150401,90017053,3
2020-09-01,2021,A0721150401,90017054,3
2020-09-01,2021,A0721150401,90017055,7
2020-09-01,2021,A0721150401,90017057,7
2020-09-01,2021,A0721150401,90017058,14
2020-09-01,2021,A0721150401,90017059,21
2020-09-01,2021,A0721150401,90018105,6
2020-09-01,2021,A0721150401,90018106,5
2020-09-01,2021,A0721150401,90018107,8
2020-09-01,2021,A0721150401,90018109,4
2020-09-01,2021,A0721150401,90018110,22
2020-09-01,2021,A0721150401,90018111,12
2020-09-01,2021,A0721150401,90018113,24
2020-09-01,2021,A0721150401,90018114,24
2020-09-01,2021,A0721150401,90019201,2
2020-09-01,2021,A0721150401,90019202,3
2020-09-01,2021,A0721150401,90019203,3
2020-09-01,2021,A0721150401,90020097,5
2020-09-01,2021,A0721150401,90020098,3
2020-09-01,2021,A0721150401,90020099,2
2020-09-01,2021,A0721150401,90020101,4
2020-09-01,2021,A0721150401,90020102,6
2020-09-01,2021,A0721150401,90020103,1
2020-09-01,2021,A0721150401,90021086,19
2020-09-01,2021,A0721150401,90021087,27
2020-09-01,2021,A0721150401,90021089,13
2020-09-01,2021,A0721150401,90021090,16
2020-09-01,2021,A0721150401,90021091,53
2020-09-01,2021,A0721150401,90021093,50
2020-09-01,2021,A0721150401,90021094,56
2020-09-01,2021,A0721150401,90021095,24
2020-09-01,2021,A0721150401,90022071,42
2020-09-01,2021,A0721150401,90022073,69
2020-09-01,2021,A0721150401,90022074,50
2020-09-01,2021,A0721150401,90022075,54
2020-09-01,2021,A0721150401,90022077,79
2020-09-01,2021,A0721150401,90022078,46
2020-09-01,2021,A0721150401,90022079,23
2020-09-01,2021,A0721150401,90022081,171
2020-09-01,2021,A0721150401,90022082,88
2020-09-01,2021,A0721150401,90022083,87
2020-09-01,2021,A0721150401,90023022,44
2020-09-01,2021,A0721150401,90023023,52
2020-09-01,2021,A0721150401,90023025,52
2020-09-01,2021,A0721150401,90023026,52
2020-09-01,2021,A0721150401,90023027,21
2020-09-01,2021,A0721150401,90023029,56
2020-09-01,2021,A0721150401,90023030,26
2020-09-01,2021,A0721150401,90024183,1
2020-09-01,2021,A0721150401,90025209,2
2020-09-01,2021,A0721150401,90026205,6
2020-09-01,2021,A0721150401,90027207,6
2020-09-01,2021,A0721150402,70002017,37
2020-09-01,2021,A0721150402,70002018,121
2020-09-01,2021,A0721150402,70003181,55
2020-09-01,2021,A0721150402,70003182,73
2020-09-01,2021,A0721150402,70004069,7
2020-09-01,2021,A0721150402,70004070,12
2020-09-01,2021,A0721150402,70005163,16
2020-09-01,2021,A0721150402,70006157,54
2020-09-01,2021,A0721150402,70006158,40
2020-09-01,2021,A0721150402,70007198,41
2020-09-01,2021,A0721150402,70007199,69
2020-09-01,2021,A0721150402,70008169,59
2020-09-01,2021,A0721150402,70008170,70
2020-09-01,2021,A0721150402,70009133,16
2020-09-01,2021,A0721150402,70009134,22
2020-09-01,2021,A0721150402,70010047,7
2020-09-01,2021,A0721150402,70011193,30
2020-09-01,2021,A0721150402,70011194,30
2020-09-01,2021,A0721150402,70012042,18
2020-09-01,2021,A0721150402,70012043,17
2020-09-01,2021,A0721150402,70013125,7
2020-09-01,2021,A0721150402,70013126,12
2020-09-01,2021,A0721150402,70014142,12
2020-09-01,2021,A0721150402,70014143,18
2020-09-01,2021,A0721150402,70015151,16
2020-09-01,2021,A0721150402,70016177,12
2020-09-01,2021,A0721150402,70016178,5
2020-09-01,2021,A0721150402,70018115,23
2020-09-01,2021,A0721150402,70022085,18
2020-09-01,2021,A0721150402,70023031,45
2020-09-01,2021,A0721150402,70026206,4
2020-09-01,2021,A0721150402,80001019,287
2020-09-01,2021,A0721150402,80006154,151
2020-09-01,2021,A0721150402,80006155,64
2020-09-01,2021,A0721150402,80007195,52
2020-09-01,2021,A0721150402,90001021,42
2020-09-01,2021,A0721150402,90002001,48
2020-09-01,2021,A0721150402,90002002,62
2020-09-01,2021,A0721150402,90002003,52
2020-09-01,2021,A0721150402,90002005,113
2020-09-01,2021,A0721150402,90002006,75
2020-09-01,2021,A0721150402,90002007,148
2020-09-01,2021,A0721150402,90002009,185
2020-09-01,2021,A0721150402,90002010,179
2020-09-01,2021,A0721150402,90002011,67
2020-09-01,2021,A0721150402,90002013,119
2020-09-01,2021,A0721150402,90002014,75
2020-09-01,2021,A0721150402,90002015,168
2020-09-01,2021,A0721150402,90003179,24
2020-09-01,2021,A0721150402,90004061,13
2020-09-01,2021,A0721150402,90004062,4
2020-09-01,2021,A0721150402,90004063,13
2020-09-01,2021,A0721150402,90004065,6
2020-09-01,2021,A0721150402,90004066,6
2020-09-01,2021,A0721150402,90004067,11
2020-09-01,2021,A0721150402,90005159,7
2020-09-01,2021,A0721150402,90005161,9
2020-09-01,2021,A0721150402,90005162,9
2020-09-01,2021,A0721150402,90006153,19
2020-09-01,2021,A0721150402,90007197,41
2020-09-01,2021,A0721150402,90008165,38
2020-09-01,2021,A0721150402,90008166,32
2020-09-01,2021,A0721150402,90008167,60
2020-09-01,2021,A0721150402,90009127,11
2020-09-01,2021,A0721150402,90009129,15
2020-09-01,2021,A0721150402,90009130,4
2020-09-01,2021,A0721150402,90009131,29
2020-09-01,2021,A0721150402,90010045,18
2020-09-01,2021,A0721150402,90010046,21
2020-09-01,2021,A0721150402,90011185,55
2020-09-01,2021,A0721150402,90011186,53
2020-09-01,2021,A0721150402,90011187,19
2020-09-01,2021,A0721150402,90011189,25
2020-09-01,2021,A0721150402,90011190,56
2020-09-01,2021,A0721150402,90011191,46
2020-09-01,2021,A0721150402,90012033,4
2020-09-01,2021,A0721150402,90012034,30
2020-09-01,2021,A0721150402,90012035,18
2020-09-01,2021,A0721150402,90012037,9
2020-09-01,2021,A0721150402,90012038,12
2020-09-01,2021,A0721150402,90012039,3
2020-09-01,2021,A0721150402,90012041,28
2020-09-01,2021,A0721150402,90013117,22
2020-09-01,2021,A0721150402,90013118,16
2020-09-01,2021,A0721150402,90013119,10
2020-09-01,2021,A0721150402,90013121,17
2020-09-01,2021,A0721150402,90013122,21
2020-09-01,2021,A0721150402,90013123,15
2020-09-01,2021,A0721150402,90014135,12
2020-09-01,2021,A0721150402,90014137,10
2020-09-01,2021,A0721150402,90014138,14
2020-09-01,2021,A0721150402,90014139,10
2020-09-01,2021,A0721150402,90014141,13
2020-09-01,2021,A0721150402,90015145,10
2020-09-01,2021,A0721150402,90015146,27
2020-09-01,2021,A0721150402,90015147,7
2020-09-01,2021,A0721150402,90015149,5
2020-09-01,2021,A0721150402,90015150,32
2020-09-01,2021,A0721150402,90016171,10
2020-09-01,2021,A0721150402,90016173,10
2020-09-01,2021,A0721150402,90016174,4
2020-09-01,2021,A0721150402,90016175,14
2020-09-01,2021,A0721150402,90017049,18
2020-09-01,2021,A0721150402,90017050,17
2020-09-01,2021,A0721150402,90017051,6
2020-09-01,2021,A0721150402,90017053,13
2020-09-01,2021,A0721150402,90017054,16
2020-09-01,2021,A0721150402,90017055,18
2020-09-01,2021,A0721150402,90017057,9
2020-09-01,2021,A0721150402,90017058,10
2020-09-01,2021,A0721150402,90017059,8
2020-09-01,2021,A0721150402,90018105,17
2020-09-01,2021,A0721150402,90018106,28
2020-09-01,2021,A0721150402,90018107,21
2020-09-01,2021,A0721150402,90018109,28
2020-09-01,2021,A0721150402,90018110,22
2020-09-01,2021,A0721150402,90018111,18
2020-09-01,2021,A0721150402,90018113,11
2020-09-01,2021,A0721150402,90018114,6
2020-09-01,2021,A0721150402,90019201,6
2020-09-01,2021,A0721150402,90019202,2
2020-09-01,2021,A0721150402,90019203,4
2020-09-01,2021,A0721150402,90020097,8
2020-09-01,2021,A0721150402,90020098,6
2020-09-01,2021,A0721150402,90020099,8
2020-09-01,2021,A0721150402,90020101,1
2020-09-01,2021,A0721150402,90020102,4
2020-09-01,2021,A0721150402,90020103,6
2020-09-01,2021,A0721150402,90021086,9
2020-09-01,2021,A0721150402,90021087,47
2020-09-01,2021,A0721150402,90021089,46
2020-09-01,2021,A0721150402,90021090,35
2020-09-01,2021,A0721150402,90021091,18
2020-09-01,2021,A0721150402,90021093,18
2020-09-01,2021,A0721150402,90021094,26
2020-09-01,2021,A0721150402,90021095,8
2020-09-01,2021,A0721150402,90022071,105
2020-09-01,2021,A0721150402,90022073,66
2020-09-01,2021,A0721150402,90022074,63
2020-09-01,2021,A0721150402,90022075,18
2020-09-01,2021,A0721150402,90022077,121
2020-09-01,2021,A0721150402,90022078,103
2020-09-01,2021,A0721150402,90022079,119
2020-09-01,2021,A0721150402,90022081,31
2020-09-01,2021,A0721150402,90022082,96
2020-09-01,2021,A0721150402,90022083,52
2020-09-01,2021,A0721150402,90023022,45
2020-09-01,2021,A0721150402,90023023,55
2020-09-01,2021,A0721150402,90023025,61
2020-09-01,2021,A0721150402,90023026,40
2020-09-01,2021,A0721150402,90023027,21
2020-09-01,2021,A0721150402,90023029,21
2020-09-01,2021,A0721150402,90023030,20
2020-09-01,2021,A0721150402,90024183,2
2020-09-01,2021,A0721150402,90025209,1
2020-09-01,2021,A0721150402,90026205,10
2020-09-01,2021,A0721150402,90027207,9
2020-09-01,2021,A0721150403,70002017,131
2020-09-01,2021,A0721150403,70002018,163
2020-09-01,2021,A0721150403,70003181,66
2020-09-01,2021,A0721150403,70003182,17
2020-09-01,2021,A0721150403,70004069,10
2020-09-01,2021,A0721150403,70004070,3
2020-09-01,2021,A0721150403,70005163,15
2020-09-01,2021,A0721150403,70006157,30
2020-09-01,2021,A0721150403,70006158,45
2020-09-01,2021,A0721150403,70007198,90
2020-09-01,2021,A0721150403,70007199,81
